"Index","Line Number","Text"
"1.2.1.22","5","higher-order capabilities that can utilize the initially changed"
"1.2.1.22","6","capability can now reorganize to take special advantage of this"
"1.2.1.22","7","change and of the intermediate higher-capability changes. A"
"1.2.1.22","8","change can propagate <i>down</i> through the hierarchy as a"
"1.2.1.22","9","result of new capabilities at the high level and modification"
"1.2.1.22","10","possibilities latent in lower levels.  These latent capabilities"
"1.2.1.22","11","may previously have been unusable in the hierarchy and become"
"1.2.1.22","12","usable because of the new capability at the higher level."
"1.2.1.23","1","The writing machine and its flexible copying capability would"
"1.2.1.23","2","occupy you for a long time if you tried to exhaust the"
"1.2.1.23","3","reverberating chain of associated possibilities for making"
"1.2.1.23","4","useful innovations within your capability hierarchy. This one"
"1.2.1.23","5","innovation could trigger a rather extensive redesign of this"
"1.2.1.23","6","hierarchy; your way of accomplishing many of your tasks would"
"1.2.1.23","7","change considerably. Indeed this process characterizes the sort"
"1.2.1.23","8","of evolution that our intellect-augmentation means have been"
"1.2.1.23","9","undergoing since the first human brain appeared."
"1.2.1.24","1","To our objective of deriving orientation about possibilities for"
"1.2.1.24","2","actively pursuing an increase in human intellectual"
"1.2.1.24","3","effectiveness, it is important to realize that we must be"
"1.2.1.24","4","prepared to pursue such new- possibility chains throughout the"
"1.2.1.24","5","<i>entire</i> capability hierarchy (calling for a system"
"1.2.1.24","6","approach). It is also important to realize that we must be"
"1.2.1.24","7","oriented to the <i>synthesis</i> of new capabilities from"
"1.2.1.24","8","reorganization of other capabilities, both old and new, that"
"1.2.1.24","9","exist throughout the hierarchy (calling for a &quot;system-"
"1.2.1.24","10","engineering&quot; approach)."
"1.2.2","1","B. THE BASIC PERSPECTIVE"
"1.2.2.1","1","Individuals who operate effectively in our culture have already"
"1.2.2.1","2","been considerably &quot;augmented.&quot; Basic human"
"1.2.2.1","3","capabilities for sensing stimuli, performing numerous mental"
"1.2.2.1","4","operations, and for communicating with the outside world, are"
"1.2.2.1","5","put to work in our society within a system--an H-LAM/T system--"
"1.2.2.1","6","the individual augmented by the language, artifacts, and"
"1.2.2.1","7","methodology in which he is trained. Furthermore, we suspect that"
"1.2.2.1","8","improving the effectiveness of the individual as he operates in"
"1.2.2.1","9","our society should be approached as a system-engineering problem"
"1.2.2.1","10","--that is, the H-LAM/T system should be studied as an"
"1.2.2.1","11","interacting whole from a synthesis-oriented approach."
"1.2.2.2","1","This view of the system as an interacting whole is strongly"
"1.2.2.2","2","bolstered by considering the repertoire hierarchy of process"
"1.2.2.2","3","capabilities that is structured from the basic ingredients"
"1.2.2.2","4","within the H-LAM/T system. The realization that any potential"
"1.2.2.2","5","change in language, artifact, or methodology has importance only"
"1.2.2.2","6","relative to its use within a process' and that a new process"
"1.2.2.2","7","capability appearing anywhere within that hierarchy can make"
"1.2.2.2","8","practical a new consideration of latent change possibilities in"
"1.2.2.2","9","many other parts of the hierarchy--possibilities in either"
"1.2.2.2","10","language, artifacts, or methodology--brings out the strong"
"1.2.2.2","11","interrelationship of these three augmentation means."
"1.2.2.3","1","Increasing the effectiveness of the individual's use of his"
"1.2.2.3","2","basic capabilities is a problem in redesigning the changeable"
"1.2.2.3","3","parts of a system. The system is actively engaged in the"
"1.2.2.3","4","continuous processes (among others) of developing comprehension"
"1.2.2.3","5","within the individual and of solving problems; both processes"
"1.2.2.3","6","are subject to human motivation, purpose, and will. To redesign"
"1.2.2.3","7","the system's capability for performing these processes means"
"1.2.2.3","8","redesigning all or part of the repertoire hierarchy. To redesign"
"1.2.2.3","9","a structure, we must learn as much as we can of what is known"
"1.2.2.3","10","about the basic materials and components as they are utilized"
"1.2.2.3","11","within the structure; beyond that, we must learn how to view, to"
"1.2.2.3","12","measure, to analyze, and to evaluate in terms of the functional"
"1.2.2.3","13","whole and its purpose. In this particular case, no existing"
"1.2.2.3","14","analytic theory is by itself adequate for the purpose of"
"1.2.2.3","15","analyzing and evaluating over-all system performance; pursuit of"
"1.2.2.3","16","an improved system thus demands the use of <i>experimental</i>"
"1.2.2.3","17","methods."
"1.2.2.4","1","It need not bew just the very sophisticated or formal process"
"1.2.2.4","2","capabilities that are added or modified in this redesign."
"1.2.2.4","3","Essentially any of the processes utilized by a representative"
"1.2.2.4","4","human today--the processes that he thinks of when he looks ahead"
"1.2.2.4","5","to his day's work--are composite processes of the sort that"
"1.2.2.4","6","involve external composing and manipulating of symbols (text,"
"1.2.2.4","7","sketches, diagrams, lists, etc.). Many of the external composing"
"1.2.2.4","8","and manipulating (modifying, rearranging) processes serve such"
"1.2.2.4","9","characteristically &quot;human&quot; activities as playing with"
"1.2.2.4","10","forms and relationships to ask what develops, cut- and-try"
"1.2.2.4","11","multiple-pass development of an idea, or listing items to"
"1.2.2.4","12","reflect on and then rearranging and extending them as thoughts"
"1.2.2.4","13","develop."
"1.2.2.5","1","Existing, or near-future, technology could certainly provide our"
"1.2.2.5","2","professional problem-solvers with the artifacts they need to"
"1.2.2.5","3","have for duplicating and rearranging text before their eyes,"
"1.2.2.5","4","quickly and with a minimum of human effort. Even ao apparently"
"1.2.2.5","5","minor an advance could yield total changes in an individual's"
"1.2.2.5","6","repertoire hierarchy that would represent a great increase in"
"1.2.2.5","7","over-all effectivenesa. Normally the necessary equipment would"
"1.2.2.5","8","enter the market slowly; changes from the expected would be"
"1.2.2.5","9","small, people would change their ways of doing things a little"
"1.2.2.5","10","at a time, and only gradually would their accumulated changes"
"1.2.2.5","11","create markets for more radical versions of the equipment. Such"
"1.2.2.5","12","an evolutionary process has been typical of the way our"
"1.2.2.5","13","repertoire hierarchies have grown and formed."
"1.2.2.6","1","But an active research effort, aimed at exploring and evaluating"
"1.2.2.6","2","poasible integrated changes throughout the repertoire hierarchy,"
"1.2.2.6","3","could greatly accelerate this evolutionary process. The reaearch"
"1.2.2.6","4","effort could guide the product development of new artifacts"
"1.2.2.6","5","toward taking long-range meaningful steps; simultaneously"
"1.2.2.6","6","competitively minded individuals who would respond to"
"1.2.2.6","7","demonstrated methods for achieving greater personal"
"1.2.2.6","8","effectiveness would create a market for the more radical"
"1.2.2.6","9","equipment innovations. The guided evolutionary process could be"
"1.2.2.6","10","expected to be considerably more rapid than the traditional one."
"1.2.2.7","1","The category of &quot;more radical innovations&quot; includes"
"1.2.2.7","2","the digital computer as a tool for the personal use of an"
"1.2.2.7","3","individual. Here there is not only promise of great flexibility"
"1.2.2.7","4","in the composing and rearranging of text and diagrams before the"
"1.2.2.7","5","individual's eyes but also promise of many other process"
"1.2.2.7","6","capabilities that can be integrated into the H-LAM/T system's"
"1.2.2.7","7","repertoire hierarchy."
"1.2.3","1","C. DETAILED DISCUSSION OF THE H-LAM/T SYSTEM"
"1.2.3.1","1","1. The Source of Intelligence"
"1.2.3.1.1","1","When one looks at a computer system   that is doing a very"
"1.2.3.1.1","2","complex job, he sees on the surface a   machine that can execute"
"1.2.3.1.1","3","some extremely sophisticated   processes. If he is a layman, his"
"1.2.3.1.1","4","concept of what provides   this sophisticated capability may"
"1.2.3.1.1","5","endow the machine with a   mysterious power to sweep information"
"1.2.3.1.1","6","through perceptive and   intelligent synthetic thinking devices."
"1.2.3.1.1","7","Actually, this   sophisticated capability results from a very"
"1.2.3.1.1","8","clever   organizational hierarchy so that pursuit of the source"
"1.2.3.1.1","9","of   intelligence within this system would take one down through"
